user_id,track_id,interaction,listen_count
user_0127,TRK-D818266E44E6,LIKED,13
user_0127,TRK-C63CE1DB3E50,LISTENED,12
user_0127,TRK-B2FDAFC0CC3B,LISTENED,13
user_0127,TRK-7FFE1E0F4597,LISTENED,13
user_0127,TRK-71F9959C3C52,LISTENED,3
user_0127,TRK-73D5D7490EBC,LIKED,6
user_0127,TRK-B2FACA8354D2,LIKED,7
user_0127,TRK-9E9DEBA03772,LISTENED,12
user_0127,TRK-74572B6668F9,LISTENED,10
user_0127,TRK-AEF298749136,LIKED,2
user_0127,TRK-DF9EF6C97B2F,LISTENED,3
user_0127,TRK-15C4AB4A55CC,LISTENED,11
user_0127,TRK-0A4E6390859E,LIKED,9
user_0127,TRK-2899F0FAA492,LIKED,14
user_0127,TRK-51C1ED3531B7,LIKED,3
user_0127,TRK-7FE3754FCAA4,LIKED,14
user_0127,TRK-F5503CCAF488,LISTENED,13
user_0127,TRK-7C57321B7CBB,LISTENED,1
user_0127,TRK-AD254A5AC604,LISTENED,5
user_0127,TRK-FD62ED41AD90,LISTENED,2
user_0127,TRK-24587337124C,LISTENED,4
user_0127,TRK-16DE10EDA6D7,LISTENED,13
user_0127,TRK-D641B59CCC20,LIKED,9
user_0127,TRK-A23859E4339A,LISTENED,8
user_0127,TRK-CFEAB5DD4AA7,LIKED,14
user_0127,TRK-687C5D0FE081,LIKED,10
user_0127,TRK-DAC75B627B0F,LISTENED,13
user_0127,TRK-BFDBD1EED740,LISTENED,7
user_0127,TRK-1ACB06552741,LISTENED,3
user_0127,TRK-3F695A365DD4,LISTENED,9
user_0127,TRK-D53A491A31F0,LISTENED,10
user_0127,TRK-F73E91D086B8,LIKED,6
user_0127,TRK-3B88D9D5C83B,LISTENED,8
user_0127,TRK-21B5F2C24F9A,LISTENED,9
user_0127,TRK-D431F54744E6,LISTENED,7
user_0127,TRK-E212828C3E4B,LISTENED,14
user_0127,TRK-9C6EB2670C78,LISTENED,5
user_0127,TRK-5E7EE2196D86,LISTENED,11
user_0127,TRK-7EEC40B71901,LISTENED,12
user_0127,TRK-23C31F344629,LISTENED,2
user_0127,TRK-2AB70BE1439A,LISTENED,9
user_0127,TRK-E5AEB0CF127D,LISTENED,3
user_0127,TRK-27553C62A542,LISTENED,10
user_0127,TRK-9F1D2BBD1AA0,LISTENED,1
user_0127,TRK-34EDAF7362B0,LIKED,5
user_0127,TRK-41841C2C5746,LISTENED,11
user_0127,TRK-ECA0B8E4493F,LISTENED,8
user_0127,TRK-24BEB4FB58AE,LISTENED,8
user_0127,TRK-C3DFB2032EA7,LIKED,7
user_0127,TRK-BF612406BA3B,LISTENED,6
user_0128,TRK-6A19D34C6E60,LISTENED,2
user_0128,TRK-3889AFD0D498,LIKED,10
user_0128,TRK-6EC2D7BEC114,LISTENED,7
user_0128,TRK-712D92AD972F,LISTENED,7
user_0128,TRK-9C0A225A35EF,LISTENED,6
user_0128,TRK-0485A033091C,LISTENED,12
user_0128,TRK-127816F929A8,LISTENED,10
user_0128,TRK-619163E39F80,LISTENED,10
user_0128,TRK-1312C34D396A,LISTENED,11
user_0128,TRK-64C5D3EAE085,LISTENED,1
user_0128,TRK-B4BD743018B3,LISTENED,12
user_0128,TRK-26016AB2815A,LIKED,7
user_0128,TRK-E99F2A61536F,LISTENED,7
user_0128,TRK-56FF2F3C414B,LISTENED,2
user_0128,TRK-F8A460BD20D5,LISTENED,3
user_0128,TRK-98F483B6C91A,LISTENED,3
user_0128,TRK-7204F2E56D74,LISTENED,5
user_0128,TRK-AA867FC09B3E,LIKED,13
user_0128,TRK-F5457CFC82C4,LISTENED,7
user_0128,TRK-59736F88C48C,LISTENED,8
user_0128,TRK-2A0BD6E9DD06,LISTENED,8
user_0128,TRK-F1C5F4FAB97D,LISTENED,14
user_0128,TRK-CFCAA1DE1D5A,LISTENED,6
user_0128,TRK-FD2625DB7ABB,LISTENED,13
user_0128,TRK-02E45CF7BCD1,LIKED,7
user_0128,TRK-544600060E0F,LISTENED,5
user_0128,TRK-2F4495CA3597,LISTENED,1
user_0128,TRK-589F62C0A6C2,LIKED,3
user_0128,TRK-46B68A9DA846,LISTENED,6
user_0128,TRK-06699F2D35CF,LISTENED,1
user_0128,TRK-9E7657FE2DE1,LISTENED,3
user_0128,TRK-610B9202BCE0,LISTENED,7
user_0128,TRK-9B1309BF80F8,LISTENED,4
user_0128,TRK-E61A55B3812C,LISTENED,10
user_0128,TRK-D29BB9727797,LISTENED,2
user_0128,TRK-234C2F17E05A,LISTENED,2
user_0128,TRK-F38E1FC5C395,LISTENED,9
user_0128,TRK-34D41BFA7D88,LISTENED,4
user_0128,TRK-2DF809FC3E8D,LIKED,12
user_0128,TRK-FA4552A3F80D,LIKED,13
user_0128,TRK-D4554A482C6A,LISTENED,13
user_0129,TRK-31697A022D1A,LISTENED,10
user_0129,TRK-3A81F5324913,LIKED,5
user_0129,TRK-771CB3919885,LISTENED,3
user_0129,TRK-3929A3C7987C,LISTENED,10
user_0129,TRK-F87776275F46,LISTENED,3
user_0129,TRK-8E7707E850E4,LISTENED,8
user_0129,TRK-96D37173BFB4,LISTENED,13
user_0129,TRK-1997739C4114,LISTENED,13
user_0129,TRK-4F0739F9BC88,LISTENED,4
user_0129,TRK-2A3B19708000,LISTENED,12
user_0129,TRK-4670893CD2A3,LIKED,11
user_0129,TRK-682C36B7B3D0,LISTENED,7
user_0129,TRK-FD0C41A1978A,LIKED,8
user_0129,TRK-5941EAAD5B4D,LISTENED,12
user_0129,TRK-CC9ABC84854C,LISTENED,14
user_0129,TRK-C80A23FF6FF4,LISTENED,6
user_0129,TRK-3D34A70B87A9,LISTENED,6
user_0129,TRK-FD2AC4AF0148,LISTENED,14
user_0129,TRK-E8E2042DDAF6,LISTENED,5
user_0129,TRK-7197A5B0D253,LISTENED,8
user_0129,TRK-B1D5CE78E647,LISTENED,4
user_0129,TRK-7F84E639DDD4,LISTENED,14
user_0129,TRK-84FF60C8B9E4,LISTENED,4
user_0129,TRK-AE476D3B79E6,LISTENED,7
user_0129,TRK-C440E394F170,LISTENED,1
user_0129,TRK-DC8156B0943A,LISTENED,3
user_0129,TRK-F880E6679F5A,LISTENED,1
user_0129,TRK-42993B661501,LISTENED,4
user_0129,TRK-AE8294F174FD,LISTENED,1
user_0129,TRK-237A6B60CBF1,LISTENED,4
user_0129,TRK-B02B9BE8A9D3,LISTENED,10
user_0129,TRK-27D344A89473,LIKED,9
user_0129,TRK-0D39D42113FC,LISTENED,9
user_0129,TRK-65C95EA757B9,LISTENED,1
user_0129,TRK-B9C84FB18369,LIKED,8
user_0129,TRK-4A65F026090D,LISTENED,8
user_0129,TRK-8C9C346994F9,LISTENED,8
user_0129,TRK-F6D7394642B7,LISTENED,9
user_0129,TRK-8E8F8F3A2B3B,LISTENED,11
user_0129,TRK-518868A3B804,LISTENED,2
user_0129,TRK-6E9DE772E02B,LISTENED,2
user_0129,TRK-6BFF10A6AF9D,LIKED,11
user_0129,TRK-3040F6B9523B,LISTENED,2
user_0129,TRK-C8AB63EA03A7,LISTENED,10
user_0129,TRK-42E7D0B28E7D,LISTENED,8
user_0129,TRK-E458AA626B2B,LISTENED,4
user_0129,TRK-C223BAEBCEE4,LISTENED,14
user_0129,TRK-5FDB2F38A49B,LISTENED,10
user_0129,TRK-46139E15FF11,LISTENED,4
user_0130,TRK-0D78636D2AC6,LISTENED,12
user_0130,TRK-17998EC9E2EB,LISTENED,1
user_0130,TRK-A9D8DB8DBA13,LISTENED,13
user_0130,TRK-C96277DEA61C,LISTENED,14
user_0130,TRK-EC418AB7521E,LISTENED,10
user_0130,TRK-695994F8A4CA,LISTENED,8
user_0130,TRK-BEB6BA6DE3D3,LISTENED,3
user_0130,TRK-40423A5D934F,LISTENED,14
user_0130,TRK-832EF82A6413,LISTENED,13
user_0130,TRK-FBC4C2E7FECE,LISTENED,7
user_0130,TRK-A3B2335EE66A,LISTENED,13
user_0130,TRK-3468B1A6AE27,LISTENED,11
user_0130,TRK-23F7AD3ED379,LISTENED,7
user_0130,TRK-64D6702714A4,LISTENED,5
user_0130,TRK-5BD7C5CA89F1,LIKED,10
user_0130,TRK-F93F10B879B4,LISTENED,9
user_0130,TRK-23D1AB4547B3,LIKED,14
user_0130,TRK-2A045D818B42,LISTENED,12
user_0130,TRK-9BD4CBCD1239,LISTENED,6
user_0130,TRK-46789F5CA2F2,LISTENED,14
user_0130,TRK-B15E80176CCB,LISTENED,9
user_0130,TRK-24B075B764B7,LIKED,11
user_0130,TRK-D6A0DB7B99B5,LIKED,1
user_0130,TRK-819069155FE7,LISTENED,10
user_0130,TRK-C17E970539ED,LISTENED,6
user_0130,TRK-EC6E3F3752AD,LISTENED,4
user_0130,TRK-F6FB3C40E52A,LIKED,5
user_0130,TRK-5DF8E6E6A57A,LISTENED,8
user_0130,TRK-44DABA20DBA3,LIKED,5
user_0130,TRK-8B9B06128A0F,LISTENED,7
user_0130,TRK-9848BF7E7EC0,LISTENED,2
user_0130,TRK-E01F1FBB00D5,LISTENED,5
user_0130,TRK-76E17E3E7FBA,LISTENED,13
user_0130,TRK-4A33DB90D21B,LIKED,11
user_0130,TRK-F2BC108B48DF,LISTENED,9
user_0130,TRK-A8A8502EE1E6,LIKED,7
user_0130,TRK-85BE9EAFC3CB,LISTENED,13
user_0130,TRK-59D3BD27CFDD,LISTENED,5
user_0130,TRK-A1C73BACAD27,LISTENED,7
user_0130,TRK-DBFA0F315BF9,LISTENED,14
user_0130,TRK-BE22FA3044F8,LISTENED,4
user_0130,TRK-1B232ACD3F95,LISTENED,12
user_0130,TRK-401E3FBF3D89,LISTENED,8
user_0130,TRK-2E4CA471511D,LISTENED,8
user_0130,TRK-6CB568CA7DE7,LISTENED,11
user_0130,TRK-A24DE0D7A758,LISTENED,14
user_0130,TRK-F4EA46152028,LIKED,2
user_0130,TRK-E7DBEB5160D3,LIKED,14
user_0130,TRK-90AF29E6011E,LISTENED,3
user_0130,TRK-9F6FF3F32124,LISTENED,6
user_0131,TRK-8D348616CF4E,LISTENED,5
user_0131,TRK-470D7DC5B390,LIKED,9
user_0131,TRK-490D8A90EE40,LISTENED,9
user_0131,TRK-36AC9A8A932A,LISTENED,3
user_0131,TRK-69B3B7EAA2B5,LIKED,4
user_0131,TRK-C77F949E114B,LISTENED,1
user_0131,TRK-4B1B8AB177BA,LISTENED,3
user_0131,TRK-F34265DCF295,LISTENED,2
user_0131,TRK-13FDC877BBC5,LIKED,7
user_0131,TRK-4707D701DAE4,LISTENED,10
user_0131,TRK-D684102DE00C,LISTENED,10
user_0131,TRK-2B4177FB440D,LISTENED,13
user_0131,TRK-D474BC31F28F,LISTENED,14
user_0131,TRK-8ACB0192E838,LISTENED,6
user_0131,TRK-19B2DA48C7D5,LISTENED,7
user_0131,TRK-5E2AE2997026,LISTENED,14
user_0131,TRK-7AFCB7712701,LISTENED,5
user_0131,TRK-39AE1D267FD9,LISTENED,8
user_0131,TRK-9393616190B8,LISTENED,12
user_0131,TRK-EFCD012662F6,LISTENED,9
user_0131,TRK-DC3194016AB6,LISTENED,8
user_0131,TRK-A2339CEA9D3D,LIKED,10
user_0131,TRK-39F0A56B4916,LIKED,14
user_0131,TRK-6195E97142CF,LISTENED,8
user_0131,TRK-56DFAF38FAFF,LISTENED,14
user_0131,TRK-D916CA596285,LISTENED,8
user_0131,TRK-D7ACD62E2578,LIKED,7
user_0131,TRK-28988EA101FF,LISTENED,1
user_0131,TRK-1F3CF5AA52D5,LIKED,3
user_0131,TRK-AD665CCCC216,LISTENED,11
user_0131,TRK-E908BC5390A7,LISTENED,5
user_0131,TRK-0ECEBE4875D4,LISTENED,5
user_0131,TRK-ACB84D193774,LISTENED,11
user_0131,TRK-2DBCCB7D64D4,LISTENED,7
user_0131,TRK-91C616A4D627,LIKED,7
user_0131,TRK-D43357B0AF3A,LIKED,7
user_0131,TRK-3AEF5C0B086A,LISTENED,12
user_0131,TRK-505FF1C927B2,LISTENED,9
user_0131,TRK-2CB5667D98FC,LISTENED,4
user_0131,TRK-B53A5F704A62,LISTENED,1
user_0131,TRK-43FBBE39B975,LISTENED,7
user_0131,TRK-03CD810CBD70,LISTENED,5
user_0131,TRK-A608AA3982A4,LISTENED,3
user_0131,TRK-5624A080AB95,LISTENED,14
user_0131,TRK-E20B1FC47355,LISTENED,14
user_0132,TRK-4ABCB75E73E5,LISTENED,7
user_0132,TRK-F8F3BB8CB73B,LISTENED,11
user_0132,TRK-4FA7E666B4E8,LISTENED,14
user_0132,TRK-B71BE48075D0,LISTENED,9
user_0132,TRK-4C7D307333BB,LISTENED,4
user_0132,TRK-DC43172A8329,LISTENED,5
user_0132,TRK-AD16C93D0F47,LISTENED,13
user_0132,TRK-661B5057BF18,LISTENED,4
user_0132,TRK-5DA70D6AEF6A,LISTENED,8
user_0132,TRK-4C448654FF9A,LIKED,4
user_0132,TRK-F3ADCD5B1253,LIKED,7
user_0132,TRK-3E2EED96C257,LIKED,10
user_0132,TRK-E6332FBE5601,LISTENED,8
user_0132,TRK-B1269F4A0B2B,LISTENED,13
user_0132,TRK-61F648E909A3,LISTENED,6
user_0132,TRK-2F953CA26318,LISTENED,9
user_0132,TRK-C63663936A67,LIKED,1
user_0132,TRK-196755DA2A66,LISTENED,7
user_0132,TRK-363886741533,LISTENED,13
user_0132,TRK-0932AD9EAB9C,LIKED,14
user_0132,TRK-79CDD5A35365,LIKED,10
user_0132,TRK-98579EF24821,LIKED,8
user_0132,TRK-8022239DF157,LISTENED,9
user_0132,TRK-E7A94146CF34,LISTENED,10
user_0132,TRK-CF55E6B5D9B5,LISTENED,11
user_0132,TRK-D66D1A018455,LISTENED,4
user_0132,TRK-86793456E609,LIKED,14
user_0132,TRK-3BB53225AF45,LISTENED,1
user_0132,TRK-5BFDE3FC7C10,LISTENED,8
user_0132,TRK-446EE0C6D70B,LISTENED,13
user_0132,TRK-E43A4FDA0832,LISTENED,14
user_0132,TRK-DE89DC4BABCE,LIKED,4
user_0132,TRK-8627590E2999,LISTENED,7
user_0132,TRK-D5E8E0062565,LIKED,8
user_0132,TRK-A1312FA077D5,LIKED,1
user_0132,TRK-C64C03E27AC8,LISTENED,6
user_0132,TRK-407344A72FF0,LIKED,6
user_0132,TRK-717C0F25D3E6,LISTENED,5
user_0132,TRK-06AE8C9E5627,LISTENED,5
user_0132,TRK-31E3AA1EE7A6,LISTENED,4
user_0132,TRK-E72E9666683A,LISTENED,10
user_0132,TRK-3530B1D14D77,LISTENED,5
user_0132,TRK-75502E845A3A,LIKED,8
user_0132,TRK-87C20699C96F,LISTENED,5
user_0132,TRK-B154E2F0F652,LISTENED,7
user_0132,TRK-390E5C2E208D,LISTENED,9
user_0132,TRK-E35F8FE6D392,LISTENED,4
user_0132,TRK-D59A2521E40F,LISTENED,11
user_0133,TRK-5BC7B0235932,LISTENED,13
user_0133,TRK-49197F4663F1,LISTENED,12
user_0133,TRK-84008A04A1E6,LISTENED,10
user_0133,TRK-DBA08030331A,LISTENED,7
user_0133,TRK-05ACC5BE2430,LISTENED,5
user_0133,TRK-BDFC6F046338,LISTENED,7
user_0133,TRK-6BB8D7C02067,LIKED,1
user_0133,TRK-5BA3B6CB30ED,LIKED,11
user_0133,TRK-AC9E38D6A87D,LISTENED,12
user_0133,TRK-ED00015DFC31,LIKED,3
user_0133,TRK-59BDA59C8110,LISTENED,8
user_0133,TRK-CAF840B5E619,LISTENED,7
user_0133,TRK-9092071C820B,LISTENED,13
user_0133,TRK-8B0CCEEECFC6,LISTENED,13
user_0133,TRK-6EC463791A00,LISTENED,8
user_0133,TRK-6BC40F702DF6,LISTENED,9
user_0133,TRK-10AE3F465C66,LISTENED,1
user_0133,TRK-0DC8821B24A3,LISTENED,13
user_0133,TRK-ECA1C0AA6E92,LISTENED,6
user_0133,TRK-C030DA9735CA,LISTENED,7
user_0133,TRK-95A698A34FDB,LIKED,12
user_0133,TRK-C46C4A682E79,LISTENED,9
user_0133,TRK-76A44D856632,LISTENED,3
user_0133,TRK-55D514438DCE,LISTENED,7
user_0133,TRK-B9BE7C4AF6FB,LISTENED,4
user_0133,TRK-C541A055295F,LIKED,6
user_0133,TRK-CB07399774A3,LISTENED,14
user_0133,TRK-1EA85D6B9F1B,LISTENED,6
user_0133,TRK-B3F09BDD82F0,LISTENED,14
user_0133,TRK-B470051A991D,LISTENED,1
user_0133,TRK-53A96F04E20F,LIKED,12
user_0133,TRK-8CFB2ADCA763,LIKED,1
user_0134,TRK-A9D4C4A0BCC0,LISTENED,5
user_0134,TRK-0C247595274A,LIKED,1
user_0134,TRK-6F14504BE546,LISTENED,10
user_0134,TRK-356285E961B0,LIKED,5
user_0134,TRK-5988BAF5B3EC,LISTENED,5
user_0134,TRK-770246B14E6E,LIKED,11
user_0134,TRK-BF3111939000,LISTENED,8
user_0134,TRK-AB5D8021FDC2,LIKED,3
user_0134,TRK-075B5554BACD,LISTENED,13
user_0134,TRK-5CB630B090CB,LIKED,5
user_0134,TRK-72AC54A537B8,LIKED,2
user_0134,TRK-AFFCD1AF47B8,LISTENED,6
user_0134,TRK-816ECE802D46,LISTENED,2
user_0134,TRK-958380093E86,LIKED,1
user_0134,TRK-A7B9EF1431CA,LISTENED,3
user_0134,TRK-2713AA3DEDC8,LIKED,14
user_0134,TRK-FA2A4EDB7EE5,LIKED,5
user_0134,TRK-6DEB98C4B35A,LIKED,2
user_0134,TRK-67B5F729F82B,LIKED,5
user_0134,TRK-64983FED0807,LIKED,13
user_0134,TRK-E77CF9869763,LISTENED,7
user_0134,TRK-9ECEF81E540C,LIKED,4
user_0134,TRK-F7EA2985D6B5,LIKED,9
user_0134,TRK-8E4FB65D3673,LISTENED,14
user_0134,TRK-2C4DA1761762,LISTENED,1
user_0135,TRK-F18692C4CAB5,LISTENED,7
user_0135,TRK-878AF17917A8,LIKED,5
user_0135,TRK-DBF86D59B09D,LISTENED,12
user_0135,TRK-B95F078B18CE,LIKED,2
user_0135,TRK-400D8838A9B4,LIKED,4
user_0135,TRK-441483F9E16B,LISTENED,10
user_0135,TRK-450920135C92,LISTENED,13
user_0135,TRK-951BC6ED5E2C,LISTENED,5
user_0135,TRK-9AEA7A3C1EEE,LISTENED,4
user_0135,TRK-DBDFF0A1B366,LIKED,13
user_0135,TRK-116D4B6D4B5E,LISTENED,12
user_0135,TRK-67FEB4DED318,LISTENED,7
user_0135,TRK-A061A4EBC334,LISTENED,12
user_0135,TRK-BC33F2C865FA,LISTENED,1
user_0135,TRK-B094A29D8A07,LISTENED,4
user_0135,TRK-ED1FBCDE04C0,LISTENED,13
user_0135,TRK-A87B40755DDE,LIKED,2
user_0135,TRK-6687DF444C65,LISTENED,1
user_0135,TRK-10C0C32331BB,LISTENED,11
user_0135,TRK-DBFA0F315BF9,LISTENED,3
user_0135,TRK-D08318637475,LISTENED,5
user_0135,TRK-5B57F01B2117,LISTENED,12
user_0135,TRK-05A2696870E8,LISTENED,9
user_0135,TRK-BC333F08B4C2,LISTENED,14
user_0135,TRK-E1F0CA532489,LIKED,7
user_0135,TRK-F5FC6152CDBB,LISTENED,13
user_0135,TRK-7421BDF43E4B,LISTENED,13
user_0135,TRK-46178EE0443C,LISTENED,5
user_0135,TRK-07873795B079,LISTENED,7
user_0135,TRK-6B9C87BF7728,LISTENED,7
user_0135,TRK-E7328A4068EB,LISTENED,12
user_0135,TRK-CC1355CA4146,LISTENED,5
user_0135,TRK-607E562EB2B2,LISTENED,11
user_0135,TRK-08A86E947A48,LISTENED,1
user_0136,TRK-0C2CF98ACB40,LISTENED,8
user_0136,TRK-146B17FE09E8,LISTENED,10
user_0136,TRK-DEA70967755B,LIKED,1
user_0136,TRK-AFE47F28B2ED,LIKED,3
user_0136,TRK-03D9850AB915,LISTENED,11
user_0136,TRK-655167AE7EBB,LISTENED,11
user_0136,TRK-4D02FE0CB1B5,LIKED,5
user_0136,TRK-D051A9180750,LISTENED,10
user_0136,TRK-E6F286F1D71D,LISTENED,14
user_0136,TRK-01F90266BD6A,LISTENED,6
user_0136,TRK-65FB2A5E134B,LISTENED,9
user_0136,TRK-09293B1E23CC,LISTENED,3
user_0136,TRK-5BA7D70306AF,LISTENED,1
user_0136,TRK-D02F74AA2767,LISTENED,6
user_0136,TRK-A65CA32FE809,LISTENED,14
user_0136,TRK-C8B399600E5C,LIKED,8
user_0136,TRK-A030E68500CB,LISTENED,4
user_0136,TRK-3B3302DEE8F3,LISTENED,12
user_0136,TRK-4B610EDB4FD0,LIKED,8
user_0136,TRK-DB4991838BA0,LISTENED,8
user_0136,TRK-C18C1928D0AB,LISTENED,10
user_0136,TRK-32EA1F497640,LIKED,14
user_0136,TRK-E601394799C1,LIKED,14
user_0136,TRK-CA2419F36D94,LISTENED,9
user_0136,TRK-22B08558F18C,LIKED,13
user_0136,TRK-1CEC112B075D,LISTENED,5
user_0136,TRK-1FCF56FA6ABE,LIKED,10
user_0136,TRK-F24CC63BEC75,LISTENED,8
user_0136,TRK-BC75158365FF,LISTENED,7
user_0136,TRK-AE5570735459,LIKED,13
user_0136,TRK-39CE7638CFB4,LIKED,11
user_0136,TRK-2789FF2B2CAD,LIKED,12
user_0136,TRK-9B251ECB7F0E,LISTENED,11
user_0136,TRK-D19F3BA2EAEB,LISTENED,13
user_0136,TRK-4AB557E33D69,LISTENED,2
user_0136,TRK-B20F3EBA2C1D,LISTENED,1
user_0136,TRK-C24D3E76DB09,LISTENED,2
user_0136,TRK-2C14D61DFCC6,LISTENED,2
user_0136,TRK-E1F6E7DCFD51,LISTENED,14
user_0136,TRK-16D02B9C333D,LISTENED,8
user_0136,TRK-6C2F087CDA73,LIKED,7
user_0136,TRK-BF3CB05224CE,LISTENED,14
user_0136,TRK-64D298FF72CB,LISTENED,9
user_0136,TRK-B3433A8FFD09,LISTENED,1
user_0136,TRK-671EEA303086,LIKED,8
user_0136,TRK-DFBEE21B77DE,LISTENED,5
user_0136,TRK-510C0A0D7678,LISTENED,12
user_0136,TRK-A69DE496FFD7,LISTENED,3
user_0136,TRK-6FE5501CFA81,LISTENED,7
user_0136,TRK-DA7B5D35EE86,LISTENED,3
user_0136,TRK-4988234886E4,LIKED,13
user_0136,TRK-CDC95445B205,LIKED,9
user_0136,TRK-682481E90962,LISTENED,11
user_0136,TRK-FA871E001AD3,LISTENED,5
user_0137,TRK-1354502AE75C,LIKED,5
user_0137,TRK-B2E04480D376,LISTENED,12
user_0137,TRK-031E9779C00E,LISTENED,14
user_0137,TRK-DD10D9ED5FDA,LISTENED,1
user_0137,TRK-19BC54953217,LISTENED,5
user_0137,TRK-CC1CF608FDA3,LISTENED,5
user_0137,TRK-D388DE54A890,LISTENED,14
user_0137,TRK-13FB89EC11B6,LISTENED,8
user_0137,TRK-AB89CC06CD12,LIKED,7
user_0137,TRK-3897E7F4DB2F,LISTENED,14
user_0137,TRK-4F1A36439128,LISTENED,4
user_0137,TRK-329D15302A6F,LISTENED,1
user_0137,TRK-189A4610DC00,LISTENED,3
user_0137,TRK-441B3793AC78,LISTENED,5
user_0137,TRK-40ACD7CDA356,LISTENED,9
user_0137,TRK-2A189A33551C,LIKED,7
user_0137,TRK-D8D6BE4B843E,LISTENED,9
user_0137,TRK-3EE7B61EFA49,LISTENED,6
user_0137,TRK-B495ACB8A7BA,LIKED,10
user_0137,TRK-9E051D3D5F28,LISTENED,7
user_0137,TRK-C7DEE573B2F3,LISTENED,10
user_0137,TRK-33FD2E8AC969,LISTENED,1
user_0137,TRK-E72856A04EE0,LISTENED,14
user_0137,TRK-09A54EC665C2,LIKED,5
user_0137,TRK-E042BDC33255,LIKED,6
user_0137,TRK-900F7F8075DF,LISTENED,11
user_0137,TRK-BA11D987ED67,LISTENED,14
user_0137,TRK-9333C3561D0F,LISTENED,11
user_0137,TRK-4F316B6A1581,LISTENED,9
user_0137,TRK-C96F99A62789,LISTENED,13
user_0137,TRK-75BC2888BADA,LISTENED,7
user_0137,TRK-125B3446D808,LISTENED,5
user_0137,TRK-A34D068D64CF,LIKED,10
user_0137,TRK-0AC4F77578B2,LISTENED,8
user_0137,TRK-E0AE2693B0A6,LISTENED,5
user_0137,TRK-0CA805F6546A,LISTENED,14
user_0137,TRK-39A56BDBE91F,LISTENED,5
user_0137,TRK-1BCD5FB5DFA8,LISTENED,12
user_0137,TRK-265F1B772E06,LISTENED,11
user_0137,TRK-44756B25B651,LISTENED,10
user_0137,TRK-DC6F39637F76,LISTENED,13
user_0137,TRK-A37B94890FE7,LISTENED,12
user_0137,TRK-A651E4C56458,LIKED,8
user_0138,TRK-BA13E090DA8B,LISTENED,9
user_0138,TRK-8B8D3DA492D9,LISTENED,3
user_0138,TRK-3F173F4A80C7,LIKED,5
user_0138,TRK-4B362CA5FA0F,LISTENED,1
user_0138,TRK-D5CBEB692B16,LISTENED,1
user_0138,TRK-62792EC075B7,LISTENED,13
user_0138,TRK-BBFE5B74A645,LIKED,2
user_0138,TRK-328A4D5DA5C0,LISTENED,13
user_0138,TRK-9FB16BEE8E0D,LIKED,2
user_0138,TRK-F3F4392930BF,LISTENED,1
user_0138,TRK-0D6BB6B3799B,LIKED,2
user_0138,TRK-1C7A447A2DAA,LISTENED,4
user_0138,TRK-05CED8D3A2C6,LISTENED,14
user_0138,TRK-A82835919EDD,LISTENED,6
user_0138,TRK-21A01D1AD2AA,LIKED,5
user_0138,TRK-0DC9286EF51C,LISTENED,3
user_0138,TRK-B73480376FB8,LIKED,10
user_0138,TRK-71F92C23F5A5,LISTENED,9
user_0138,TRK-C4617A78ADCD,LIKED,4
user_0138,TRK-E1955D520E95,LISTENED,1
user_0138,TRK-94FBF7386FEC,LISTENED,7
user_0138,TRK-DBEEC9938C97,LISTENED,2
user_0138,TRK-191947567CB7,LISTENED,1
user_0138,TRK-C219C2302FA2,LISTENED,10
user_0138,TRK-718D111283FE,LISTENED,12
user_0138,TRK-22F0A1D1D13F,LIKED,8
user_0138,TRK-1AE07513A2ED,LISTENED,2
user_0138,TRK-33E5B71912F9,LIKED,4
user_0138,TRK-18D445D8E9A2,LISTENED,12
user_0138,TRK-70C3F62D015A,LISTENED,3
user_0138,TRK-B1884C172920,LIKED,14
user_0138,TRK-F90DCFE13E0C,LISTENED,10
user_0138,TRK-DC9B8635D1FC,LISTENED,3
user_0138,TRK-559CAC64BE80,LISTENED,6
user_0138,TRK-5BE8192077C2,LISTENED,9
user_0138,TRK-BF4A2943B964,LISTENED,6
user_0138,TRK-B2765880B19C,LIKED,5
user_0138,TRK-E021C3A54990,LIKED,5
user_0138,TRK-1D69482F6473,LISTENED,2
user_0138,TRK-5E6EAC84678C,LISTENED,10
user_0138,TRK-C15275C0A97A,LIKED,6
user_0138,TRK-DE1F4C7A278F,LISTENED,4
user_0138,TRK-ACB6E82DF3E7,LISTENED,9
user_0138,TRK-69B0F1FAE1DA,LIKED,13
user_0138,TRK-CC737C2BD318,LIKED,13
user_0138,TRK-4EFBEF2C65A3,LISTENED,8
user_0138,TRK-0932C5D3CA27,LISTENED,11
user_0139,TRK-805D7BC86394,LISTENED,10
user_0139,TRK-CA8FA0AA8029,LISTENED,10
user_0139,TRK-F6F3926E5942,LISTENED,14
user_0139,TRK-85B5BABAC1C8,LISTENED,11
user_0139,TRK-0CD8310F5416,LISTENED,13
user_0139,TRK-6747C8B66EE4,LISTENED,3
user_0139,TRK-59F247FCE47E,LISTENED,3
user_0139,TRK-3EB35DED6B4F,LIKED,6
user_0139,TRK-7C7BF4AC8C54,LISTENED,6
user_0139,TRK-FFE61ED6DC59,LIKED,5
user_0139,TRK-CEFFEF354D9E,LISTENED,4
user_0139,TRK-1DD06C9FDF1C,LISTENED,8
user_0139,TRK-8324024FC8E1,LISTENED,7
user_0139,TRK-170A737FD3F4,LIKED,14
